64;64
-2.443062;-0.944307;-0.176552;0.067358;0.070404;0.078176;0.089117;0.087165;0.090707;0.090762;0.094496;0.091591;0.094346;0.089433;0.089428;0.088242;0.085869;0.083078;0.079894;0.076339;0.072433;0.068194;0.063636;0.058774;0.053621;0.048186;0.042481;0.037208;0.040567;0.028209;0.035454;0.028622;0.033299;0.028971;0.031937;0.028029;0.040751;0.036342;0.041092;0.046314;0.051254;0.055901;0.060244;0.064271;0.067969;0.071321;0.074312;0.076921;0.079127;0.077969;0.084572;0.078101;0.082064;0.087626;0.079156;0.079815;0.080587;0.077564;0.073589;0.068556;0.062357;-0.193715;-0.699676;-1.952704;
-1.442409;-0.942586;-0.189314;0.067064;0.073643;0.076831;0.083820;0.091131;0.091510;0.094040;0.093829;0.095982;0.094700;0.096756;0.091670;0.091645;0.089622;0.086986;0.083936;0.080494;0.076681;0.072515;0.068013;0.063191;0.058060;0.052633;0.054781;0.041664;0.055087;0.038920;0.038264;0.054466;0.028711;0.036751;0.062181;0.035180;0.055255;0.041629;0.054988;0.051733;0.056681;0.061321;0.065641;0.069629;0.073269;0.076545;0.079440;0.081933;0.084001;0.083099;0.088623;0.084930;0.084335;0.085089;0.087905;0.083537;0.083297;0.079911;0.075577;0.070208;0.059843;-0.196918;-0.698682;-1.951772;
-1.942240;-0.180992;-0.186752;0.077159;0.073364;0.079376;0.082546;0.088263;0.090934;0.095576;0.096491;0.097599;0.096873;0.096927;0.096283;0.094651;0.092711;0.090227;0.087307;0.083975;0.080253;0.076161;0.071714;0.066930;0.061821;0.069147;0.055244;0.060344;0.051635;0.047817;0.046087;0.061748;0.037272;0.044932;0.069037;0.046044;0.052051;0.064300;0.055442;0.064274;0.061430;0.066065;0.070364;0.074313;0.077898;0.081100;0.083903;0.086283;0.087955;0.087553;0.089310;0.088959;0.094887;0.087958;0.088273;0.088332;0.085496;0.081795;0.074108;0.067126;0.059571;-0.195998;-0.951322;-1.951059;
-1.943989;-0.942101;-0.190803;0.065884;0.082716;0.079121;0.084621;0.087398;0.097019;0.095427;0.097456;0.098750;0.099059;0.098343;0.098131;0.097033;0.095174;0.092834;0.090039;0.086813;0.083179;0.079156;0.074762;0.070013;0.075111;0.069625;0.079431;0.062393;0.065785;0.055815;0.060963;0.076143;0.053014;0.060145;0.082708;0.060628;0.055792;0.066050;0.065455;0.082967;0.066158;0.079149;0.074435;0.078349;0.081882;0.085015;0.087730;0.090004;0.091104;0.091107;0.091442;0.097022;0.092789;0.092996;0.090854;0.090347;0.087237;0.080215;0.073857;0.067027;0.062911;-0.184281;-0.950514;-1.951176;
-1.936872;-0.439117;-0.186924;0.064725;0.071942;0.087155;0.084392;0.089034;0.092979;0.094752;0.099782;0.099744;0.100434;0.100563;0.099925;0.098553;0.097024;0.094285;0.091962;0.089035;0.085483;0.081525;0.085460;0.076077;0.090784;0.071393;0.083774;0.077789;0.072642;0.070042;0.075502;0.089979;0.068047;0.074828;0.096213;0.074914;0.069692;0.072293;0.083554;0.072480;0.088103;0.079650;0.087013;0.081761;0.085247;0.088316;0.090950;0.093126;0.093062;0.097621;0.095660;0.096879;0.094633;0.094821;0.094455;0.089957;0.085528;0.080429;0.076292;0.077457;0.071314;-0.192451;-0.188036;-1.950271;
-1.941665;-0.936656;-0.178372;0.067469;0.071362;0.076911;0.091203;0.090360;0.090119;0.095257;0.098145;0.099706;0.101479;0.101375;0.101137;0.099855;0.098357;0.096684;0.091970;0.088654;0.086336;0.091430;0.085987;0.094819;0.081203;0.091122;0.088971;0.090085;0.085164;0.083966;0.089326;0.103113;0.082356;0.088795;0.109024;0.088769;0.083161;0.084652;0.090716;0.093922;0.083914;0.098147;0.087528;0.093925;0.088018;0.091031;0.093592;0.095679;0.095829;0.098899;0.097698;0.098585;0.097220;0.097682;0.093903;0.093818;0.084928;0.088074;0.082946;0.069847;0.059665;-0.190716;-0.694070;-1.949021;
-1.940810;-0.437301;-0.187222;0.067194;0.073996;0.076074;0.081460;0.090265;0.094838;0.097745;0.098489;0.099925;0.101416;0.102035;0.101274;0.099563;0.098545;0.095255;0.094964;0.093601;0.101732;0.092325;0.097895;0.089798;0.100267;0.099592;0.100988;0.102817;0.097674;0.097309;0.102448;0.115560;0.095955;0.102059;0.121156;0.101923;0.096546;0.096877;0.102325;0.101068;0.102192;0.091673;0.100006;0.094451;0.102845;0.093184;0.095682;0.097625;0.098925;0.099987;0.100198;0.099757;0.099361;0.097410;0.097102;0.091666;0.094038;0.082662;0.073850;0.066659;0.066701;-0.193238;-0.693718;-1.946251;
-1.939877;-0.685525;-0.182826;0.072939;0.073459;0.078612;0.080342;0.085573;0.090215;0.094031;0.096951;0.100027;0.100877;0.101827;0.101425;0.100526;0.099594;0.097683;0.099860;0.096116;0.106668;0.094133;0.106028;0.102380;0.107843;0.109535;0.111797;0.114082;0.109681;0.109959;0.114882;0.127332;0.108858;0.114634;0.132623;0.114393;0.109242;0.108630;0.113361;0.111321;0.109780;0.104661;0.108608;0.096840;0.110239;0.097614;0.102123;0.099181;0.100405;0.101478;0.101031;0.101474;0.099615;0.097139;0.095150;0.092520;0.085754;0.080223;0.077505;0.070115;0.080177;-0.186413;-0.692973;-1.942105;
-1.938703;-0.688591;-0.184504;0.065828;0.072793;0.077420;0.082235;0.086791;0.091075;0.094452;0.097270;0.099324;0.100587;0.100738;0.100918;0.099883;0.100767;0.098183;0.100663;0.108073;0.102814;0.104829;0.110107;0.112380;0.116981;0.119696;0.122496;0.125358;0.121380;0.121930;0.126642;0.138443;0.121078;0.126534;0.143436;0.126191;0.121261;0.120351;0.124253;0.121728;0.119254;0.114938;0.112828;0.107860;0.105973;0.108733;0.102770;0.107846;0.101523;0.101796;0.102357;0.101973;0.100302;0.101546;0.094436;0.090105;0.088178;0.082835;0.087536;0.072894;0.065437;-0.188356;-0.941289;-1.942337;
-1.937552;-0.688016;-0.187776;0.065307;0.071403;0.075817;0.080875;0.085199;0.089590;0.093184;0.095935;0.098124;0.099341;0.099602;0.099407;0.100072;0.101810;0.102067;0.108864;0.107208;0.109486;0.115437;0.118883;0.122485;0.126298;0.129636;0.133099;0.136037;0.132420;0.133236;0.137741;0.148907;0.132628;0.137771;0.153609;0.137330;0.132619;0.131471;0.135023;0.131891;0.128852;0.125337;0.121993;0.119215;0.113046;0.110907;0.111539;0.105093;0.108863;0.102694;0.103123;0.101765;0.102460;0.098027;0.095862;0.092101;0.087408;0.084804;0.075911;0.077232;0.067338;-0.186943;-0.438781;-1.940784;
-1.936457;-0.686871;-0.176880;0.068553;0.073288;0.074956;0.079564;0.083680;0.087820;0.091506;0.094427;0.096563;0.098060;0.097457;0.099583;0.098496;0.102497;0.107408;0.109741;0.112291;0.118360;0.122974;0.127085;0.131476;0.135430;0.139520;0.143067;0.146079;0.142814;0.143890;0.148192;0.158733;0.143522;0.148359;0.163153;0.147824;0.143328;0.141951;0.145162;0.141974;0.138241;0.134596;0.130525;0.126693;0.121166;0.117619;0.115218;0.112740;0.106294;0.106219;0.102859;0.102302;0.099723;0.097815;0.096138;0.096921;0.092037;0.088017;0.074405;0.070321;0.069164;-0.178677;-0.686299;-1.938579;
-1.935157;-0.685843;-0.185632;0.068932;0.067562;0.073965;0.077263;0.081932;0.085781;0.089538;0.092535;0.094679;0.096252;0.095864;0.096887;0.109777;0.105396;0.111423;0.114839;0.119022;0.125553;0.130191;0.135181;0.139864;0.144606;0.148786;0.152413;0.155495;0.152575;0.153904;0.158007;0.167935;0.153771;0.158309;0.172079;0.157685;0.153401;0.151804;0.154681;0.151443;0.147649;0.143291;0.138947;0.134301;0.129959;0.123545;0.119561;0.116891;0.111289;0.107303;0.101977;0.101770;0.099581;0.096895;0.097352;0.090108;0.085323;0.080681;0.075460;0.070692;0.067759;-0.184234;-0.686352;-1.936176;
-1.933860;-0.684594;-0.184689;0.072423;0.069847;0.073206;0.075587;0.079889;0.083598;0.087295;0.090348;0.092023;0.094582;0.094191;0.104040;0.102070;0.107590;0.114583;0.119396;0.126710;0.131944;0.137552;0.142930;0.148348;0.153184;0.157447;0.161149;0.164297;0.161714;0.163290;0.167197;0.176521;0.163388;0.167632;0.180397;0.166923;0.162849;0.161041;0.163593;0.160309;0.156461;0.152040;0.147033;0.142020;0.136778;0.131553;0.124598;0.120266;0.116040;0.110476;0.111190;0.100766;0.099603;0.097588;0.093030;0.089168;0.084647;0.079853;0.078189;0.075902;0.069050;-0.180880;-0.684381;-1.933511;
-1.932563;-0.683450;-0.183710;0.065275;0.068593;0.072609;0.074401;0.078073;0.081459;0.084789;0.087882;0.089496;0.092288;0.100335;0.100304;0.110683;0.112140;0.118218;0.125776;0.132345;0.138588;0.144627;0.150740;0.156251;0.161173;0.165514;0.169286;0.172495;0.170244;0.172058;0.175771;0.184503;0.172383;0.176339;0.180010;0.183776;0.171684;0.169674;0.171908;0.168584;0.164688;0.160210;0.155139;0.149464;0.143813;0.137959;0.131684;0.124454;0.119335;0.112454;0.107323;0.110306;0.098355;0.096373;0.093621;0.090126;0.086232;0.082027;0.077314;0.073366;0.076079;-0.176733;-0.682014;-1.931392;
-1.931269;-0.682270;-0.183129;0.066204;0.072281;0.067559;0.073100;0.075300;0.078936;0.082030;0.085146;0.087244;0.088999;0.094867;0.107773;0.108952;0.114385;0.123076;0.131189;0.138295;0.144955;0.151782;0.157987;0.163584;0.168584;0.172997;0.176833;0.180099;0.178173;0.180220;0.191330;0.184434;0.180765;0.184438;0.187754;0.191225;0.179916;0.177713;0.179636;0.176278;0.172340;0.167813;0.162686;0.156948;0.150585;0.144330;0.137828;0.131007;0.122648;0.117050;0.114346;0.104542;0.103946;0.094868;0.092108;0.088605;0.084970;0.081023;0.076768;0.078909;0.073658;-0.178813;-0.679492;-1.928598;
-1.929976;-0.680957;-0.181948;0.066665;0.067158;0.067461;0.073403;0.073719;0.076784;0.079481;0.082152;0.084543;0.101490;0.107243;0.103511;0.110981;0.121319;0.129309;0.136584;0.143922;0.151478;0.158393;0.164681;0.170355;0.175426;0.179904;0.183799;0.187118;0.185511;0.187783;0.198142;0.191850;0.188545;0.191940;0.194882;0.193662;0.187554;0.189594;0.186785;0.183398;0.179425;0.174857;0.169684;0.163892;0.157470;0.150404;0.143581;0.136116;0.127404;0.119254;0.113372;0.112553;0.099295;0.093084;0.090331;0.087131;0.083748;0.080248;0.080646;0.074039;0.076104;-0.176801;-0.676793;-1.925808;
-1.928684;-0.679649;-0.180636;0.067391;0.067462;0.070667;0.069130;0.071591;0.073530;0.076457;0.078910;0.091484;0.091954;0.093247;0.105336;0.117182;0.125476;0.133420;0.141538;0.149836;0.157475;0.164468;0.170830;0.176572;0.181707;0.186244;0.190192;0.193559;0.196352;0.194755;0.200421;0.198643;0.195729;0.198850;0.201425;0.200355;0.194579;0.196189;0.193363;0.189953;0.185952;0.181351;0.176138;0.170303;0.163832;0.156713;0.148929;0.141383;0.134059;0.125729;0.115382;0.108123;0.111193;0.106030;0.088300;0.085439;0.082348;0.079357;0.076876;0.077932;0.073700;-0.174706;-0.674347;-1.923022;
-1.927393;-0.678345;-0.179328;0.068214;0.068126;0.077380;0.066946;0.071775;0.071514;0.073952;0.075930;0.082900;0.096182;0.106356;0.110385;0.120238;0.129170;0.137876;0.146870;0.155243;0.162953;0.170014;0.176440;0.182243;0.187433;0.192022;0.196018;0.199428;0.202260;0.200973;0.206479;0.207437;0.202325;0.205176;0.204813;0.206468;0.200896;0.202214;0.199375;0.195949;0.191927;0.187300;0.182058;0.176188;0.169679;0.162517;0.154688;0.146228;0.138104;0.129940;0.121519;0.109952;0.098240;0.094476;0.086372;0.083846;0.081334;0.080856;0.076972;0.081308;0.075702;-0.173654;-0.671549;-1.920239;
-1.926103;-0.677046;-0.178024;0.069208;0.068785;0.066504;0.069798;0.067284;0.068644;0.070191;0.091160;0.096198;0.088072;0.102062;0.112488;0.123535;0.133152;0.142596;0.151711;0.160147;0.167917;0.175036;0.181517;0.187371;0.192610;0.197244;0.201281;0.204730;0.207597;0.206614;0.211959;0.212784;0.210923;0.208348;0.210489;0.212006;0.206644;0.207673;0.204828;0.201391;0.197355;0.192710;0.187446;0.181552;0.175016;0.167823;0.159959;0.151411;0.142502;0.133610;0.124280;0.114732;0.109788;0.101047;0.103771;0.081916;0.080197;0.077591;0.076914;0.078666;0.077622;-0.170855;-0.668758;-1.917460;
-1.924815;-0.675749;-0.176724;0.070362;0.069771;0.067130;0.087322;0.064873;0.078546;0.083343;0.078100;0.079566;0.098769;0.107065;0.116944;0.127067;0.137033;0.146898;0.156066;0.164552;0.172372;0.179539;0.186064;0.191962;0.197242;0.201914;0.205987;0.209469;0.212366;0.211684;0.216866;0.217555;0.216075;0.213806;0.215590;0.216973;0.211826;0.212570;0.209723;0.206282;0.202239;0.197584;0.192308;0.186399;0.179845;0.172633;0.164747;0.156175;0.146900;0.137587;0.127598;0.116866;0.105926;0.091599;0.091194;0.096522;0.101109;0.077603;0.081280;0.080953;0.079804;-0.168064;-0.665974;-1.914684;
-1.923527;-0.674457;-0.175428;0.071507;0.070750;0.067784;0.066071;0.072862;0.067534;0.072836;0.081977;0.092127;0.097013;0.108709;0.119535;0.130204;0.140822;0.150728;0.159936;0.168462;0.176320;0.183524;0.190086;0.196017;0.201330;0.206033;0.210136;0.213646;0.216570;0.216187;0.222288;0.220726;0.220651;0.218690;0.219066;0.222438;0.216445;0.216908;0.214064;0.210625;0.206582;0.201926;0.196646;0.190732;0.184171;0.176950;0.169055;0.160471;0.151182;0.141175;0.131176;0.121192;0.109997;0.105739;0.095285;0.086138;0.087974;0.081859;0.080600;0.082343;0.081861;-0.165281;-0.663197;-1.911911;
-1.922241;-0.673167;-0.174135;0.072784;0.071886;0.068757;0.066932;0.072714;0.065248;0.077434;0.074055;0.086638;0.098435;0.110956;0.122260;0.133508;0.144154;0.154088;0.163324;0.171878;0.179763;0.186994;0.193582;0.199539;0.204877;0.209605;0.213731;0.217265;0.220211;0.222575;0.221847;0.223211;0.223627;0.229187;0.221654;0.222086;0.222932;0.220687;0.217852;0.214421;0.210385;0.205735;0.200461;0.194552;0.187994;0.180776;0.172883;0.164299;0.155011;0.145003;0.134376;0.123863;0.111710;0.100519;0.087964;0.092555;0.079579;0.079286;0.083158;0.084532;0.084386;-0.162504;-0.660426;-1.909141;
-1.920955;-0.671881;-0.172846;0.074083;0.073012;0.069718;0.067568;0.066582;0.077261;0.069058;0.084113;0.090204;0.101400;0.113291;0.124977;0.136366;0.147028;0.156978;0.166230;0.174800;0.182701;0.189948;0.196553;0.202527;0.207882;0.212627;0.216772;0.220323;0.223287;0.225670;0.225580;0.227337;0.227060;0.231593;0.225827;0.225946;0.226138;0.223907;0.221087;0.217670;0.213648;0.209013;0.203753;0.197858;0.191315;0.184111;0.176231;0.167661;0.158386;0.148390;0.137657;0.126699;0.115593;0.105166;0.098432;0.084837;0.100961;0.083633;0.085790;0.086596;0.086803;-0.159734;-0.657663;-1.906374;
-1.919671;-0.670599;-0.171560;0.075372;0.074228;0.070828;0.068772;0.067635;0.069892;0.075621;0.081705;0.091213;0.103012;0.115254;0.127389;0.132464;0.143489;0.153795;0.163395;0.172306;0.180543;0.188118;0.195045;0.203447;0.207004;0.215100;0.219256;0.222820;0.225798;0.228196;0.228401;0.232438;0.230219;0.231609;0.229146;0.228866;0.228779;0.226567;0.223766;0.220370;0.216370;0.211758;0.206521;0.200650;0.194132;0.186952;0.179098;0.170554;0.161305;0.151335;0.140628;0.129167;0.117654;0.106483;0.098394;0.090486;0.094894;0.084753;0.087157;0.088989;0.089487;-0.156971;-0.654906;-1.903610;
-1.918387;-0.669320;-0.170278;0.076649;0.075498;0.071922;0.069388;0.091959;0.072195;0.076696;0.082728;0.092529;0.104618;0.117245;0.122913;0.134668;0.144524;0.154994;0.164756;0.173827;0.182221;0.189953;0.197037;0.203484;0.214862;0.213686;0.218712;0.222573;0.225846;0.230030;0.231933;0.233159;0.232724;0.231943;0.232951;0.232139;0.230769;0.228664;0.225889;0.220053;0.215764;0.210857;0.205323;0.199148;0.192319;0.184823;0.176645;0.167770;0.158182;0.153837;0.143169;0.131747;0.119791;0.108270;0.099748;0.094687;0.091161;0.105287;0.089315;0.091367;0.092224;-0.154214;-0.652157;-1.900849;
-1.917104;-0.668044;-0.168999;0.077915;0.076753;0.073459;0.071924;0.078872;0.075990;0.082873;0.085799;0.093958;0.105957;0.112207;0.124693;0.150089;0.149494;0.159366;0.168846;0.177641;0.185766;0.200247;0.206464;0.212143;0.213065;0.219429;0.224128;0.227621;0.230468;0.231292;0.233382;0.234496;0.234293;0.234197;0.234875;0.234005;0.231115;0.228650;0.225314;0.225663;0.220746;0.216148;0.210929;0.205874;0.194061;0.186479;0.178213;0.169248;0.160448;0.150177;0.145276;0.133907;0.121768;0.110436;0.102903;0.104769;0.091240;0.103611;0.092481;0.096731;0.094944;-0.151465;-0.649414;-1.898091;
-1.915823;-0.666772;-0.167723;0.079170;0.078605;0.076748;0.093516;0.080648;0.082798;0.088523;0.091079;0.096562;0.105981;0.113589;0.146858;0.144728;0.165146;0.173939;0.178334;0.186442;0.193881;0.193743;0.199945;0.206743;0.212453;0.215896;0.220421;0.224494;0.227914;0.230757;0.232640;0.234874;0.235778;0.235796;0.235465;0.234662;0.231618;0.228804;0.225039;0.222695;0.219442;0.216741;0.211697;0.206822;0.206639;0.190001;0.182051;0.173474;0.174300;0.152048;0.141092;0.135644;0.123785;0.113845;0.109277;0.107485;0.105678;0.100988;0.113107;0.098992;0.097646;-0.148722;-0.646678;-1.895336;
-1.914542;-0.665504;-0.166451;0.080413;0.085967;0.078916;0.084820;0.083988;0.090606;0.094643;0.098374;0.102344;0.107881;0.134978;0.130398;0.139865;0.150579;0.159806;0.169310;0.174098;0.182591;0.190408;0.197581;0.203498;0.210039;0.215229;0.220057;0.224183;0.230089;0.232255;0.233443;0.234648;0.236091;0.236759;0.235620;0.233920;0.233567;0.231328;0.231531;0.222456;0.220034;0.215277;0.210187;0.204379;0.197611;0.197117;0.190627;0.186668;0.169617;0.171632;0.142590;0.135806;0.126287;0.120487;0.117595;0.114718;0.116449;0.102341;0.109582;0.102540;0.106364;-0.145987;-0.643950;-1.892585;
-1.913263;-0.664240;-0.165183;0.082259;0.082891;0.090649;0.087913;0.090358;0.096997;0.100254;0.104770;0.109502;0.116417;0.121679;0.131837;0.134904;0.144860;0.155284;0.165035;0.178156;0.186238;0.193656;0.200442;0.207235;0.212172;0.217154;0.221598;0.224544;0.226728;0.229993;0.232539;0.235235;0.235492;0.235729;0.236044;0.233882;0.232317;0.229844;0.226867;0.223175;0.218091;0.213140;0.207453;0.201328;0.193757;0.186915;0.182532;0.174683;0.165576;0.157544;0.161152;0.137290;0.131579;0.128580;0.125001;0.121493;0.119329;0.113779;0.111763;0.122402;0.108441;-0.143259;-0.641230;-1.889837;
-1.911985;-0.662979;-0.163918;0.088907;0.086410;0.093852;0.092288;0.096062;0.102576;0.106876;0.111629;0.116361;0.120362;0.124549;0.134442;0.155099;0.160627;0.169604;0.182236;0.181812;0.189556;0.196509;0.203468;0.205002;0.213295;0.218576;0.222868;0.227289;0.226959;0.229807;0.232763;0.234120;0.233856;0.234635;0.233878;0.234047;0.232768;0.232036;0.226858;0.225934;0.220381;0.215155;0.209798;0.203963;0.198259;0.190434;0.178731;0.169925;0.161433;0.158728;0.149594;0.144030;0.139195;0.136385;0.132827;0.129180;0.125753;0.122283;0.115867;0.118978;0.111422;-0.138688;-0.635443;-1.887093;
-1.910708;-0.661723;-0.158727;0.087675;0.092600;0.093570;0.096300;0.102460;0.107561;0.112725;0.118196;0.122913;0.126898;0.133682;0.138519;0.146442;0.150448;0.159903;0.168790;0.185343;0.192722;0.195179;0.201644;0.209025;0.208603;0.214116;0.218396;0.222119;0.227267;0.229628;0.231382;0.232590;0.232124;0.233579;0.231578;0.231561;0.231374;0.227787;0.225073;0.221466;0.221896;0.216501;0.211333;0.209329;0.195961;0.194336;0.193806;0.182866;0.178465;0.160882;0.151506;0.148707;0.146660;0.143889;0.140370;0.136079;0.131943;0.129202;0.122867;0.120571;0.121956;-0.134752;-0.631173;-1.884352;
-1.909433;-0.660472;-0.156455;0.090917;0.095904;0.097753;0.102571;0.108776;0.113659;0.119020;0.124459;0.129144;0.133097;0.136344;0.138597;0.144873;0.152718;0.156908;0.165574;0.173714;0.181727;0.189105;0.195658;0.201597;0.210270;0.214801;0.218774;0.222197;0.225077;0.227421;0.227480;0.231801;0.229572;0.231586;0.228496;0.228908;0.229316;0.227465;0.225069;0.222118;0.215914;0.211580;0.206559;0.200256;0.204289;0.196412;0.182091;0.174349;0.172382;0.163680;0.160673;0.155099;0.153797;0.151082;0.147619;0.143380;0.139141;0.135185;0.130898;0.124405;0.126224;-0.130483;-0.627606;-1.881617;
