256;256
-10.133723;-0.546223;5.314729;5.321564;5.588100;2.377086;5.531762;5.739109;5.615017;5.515592;5.532619;5.711789;5.613697;5.631804;6.595599;6.817765;5.454066;8.212607;8.317278;8.750609;9.399417;9.756431;9.479323;9.644586;9.819822;10.041772;9.811346;9.864490;9.910793;8.339099;13.955429;13.923625;13.898346;13.997442;13.896242;13.935711;14.054542;13.965476;14.078330;14.059264;14.000380;14.156752;13.164396;14.285042;14.272441;14.226188;14.321851;14.322001;14.343670;14.286957;14.296870;14.268359;14.316375;14.269341;14.162632;16.649924;17.754085;15.617734;17.275209;17.733215;17.808215;18.058746;18.930269;19.532247;19.091209;19.131254;19.189080;19.319395;19.272541;19.469660;19.508187;19.617512;19.625753;19.627349;19.728740;19.691385;19.747861;19.847228;19.826383;19.791034;19.862906;19.849311;19.849488;19.791103;19.921185;19.831150;19.732669;19.845656;19.741077;18.594280;14.544289;14.544289;14.906499;15.399759;15.356206;15.501126;20.487536;20.655338;20.695954;22.107698;22.326627;22.128684;22.285598;22.265151;22.387377;22.357868;22.566528;24.038125;19.422919;18.519964;19.909054;18.309151;19.690283;17.984191;17.614505;17.524007;16.740668;12.067006;14.259047;13.664641;12.459597;12.163449;11.825126;11.887202;8.928715;24.790488;25.891118;25.994903;26.025027;26.097963;26.059612;26.122136;26.166388;26.346225;26.213989;21.538840;19.067778;16.855124;17.625595;17.834046;17.828250;18.005179;18.101124;18.200428;18.352345;18.520530;18.968653;18.982879;18.975930;18.785679;18.799734;18.715497;18.691430;18.682754;17.255137;18.640441;14.476283;8.678695;8.678695;8.678695;10.828482;10.874921;11.406041;11.348213;11.399478;11.123904;10.979524;11.039010;10.804190;10.528518;10.353602;10.285375;9.951231;9.634769;9.666788;9.276969;8.844347;8.837073;8.389738;8.270716;8.251669;7.884062;7.805880;7.368696;7.146745;6.633254;6.521814;6.828294;5.763903;5.309612;5.069900;4.530745;3.788688;3.178916;2.701000;1.746720;1.295433;-1.387846;-2.128354;-6.350537;-2.747122;-1.994727;0.719977;0.320099;1.397346;1.634029;1.830432;2.317609;2.607665;2.694726;2.948666;3.252526;3.301540;3.407186;3.538081;3.604962;3.782948;4.062927;4.038565;4.287218;4.162215;4.345248;4.218585;4.150045;4.977203;5.054687;5.084045;2.835414;2.687409;2.187785;2.177501;2.161745;1.978654;1.959361;1.838051;1.315998;1.202215;-1.213451;-1.122826;-0.208502;0.302800;0.914573;1.345161;1.277555;1.146989;1.318419;1.404146;1.298527;1.400030;1.321085;1.487337;1.541170;1.373671;1.420769;1.304724;1.309171;
-9.139598;-0.471223;-0.348861;5.458725;5.522713;5.530752;5.582023;5.749184;5.624750;5.674191;5.581813;5.702998;5.686936;5.918126;5.798329;6.645599;7.087234;5.610318;8.360760;9.324896;9.470111;9.437614;9.643941;10.279480;9.875470;9.910981;9.944826;10.204955;9.940495;11.134499;13.945192;13.964317;14.005630;14.082437;13.997442;14.268766;14.125364;14.111327;14.165415;14.078330;14.117798;14.067302;14.163518;14.331180;14.335042;14.317416;14.382057;14.350810;14.418204;14.412509;14.387679;14.554047;14.430380;14.316375;14.269341;15.729540;17.816267;17.790961;17.320157;17.829385;18.062016;18.233210;19.008509;19.423695;18.987908;19.244561;19.198342;19.260106;19.485558;19.600486;19.629341;19.683093;19.736870;19.745224;19.780851;19.752196;19.825343;19.833922;19.847228;19.881964;19.939896;19.876273;19.933652;20.067971;20.028733;19.921185;19.837691;19.988448;19.886531;19.562605;19.302852;19.846679;18.124415;15.500212;15.537466;15.637424;20.507779;20.616479;21.377329;22.174271;22.265389;22.232366;22.472978;22.382300;22.448794;22.558468;22.611851;24.088125;19.593576;20.613329;18.658546;20.834248;19.630607;18.129421;20.199404;16.740668;16.252967;14.290449;14.667534;12.632004;12.509597;12.213449;12.077817;9.860969;13.757654;24.840488;26.059779;26.084850;26.141638;26.177249;26.204961;26.326224;26.283697;26.317827;26.355263;22.650407;19.512387;16.905124;17.650358;17.884046;17.902408;18.048304;18.228094;18.352345;18.559375;19.104603;19.035496;18.986569;19.036163;19.147222;18.805433;18.911150;18.886633;17.278971;18.672459;18.672459;14.474282;10.830165;10.742519;11.078021;11.001784;11.559943;11.520720;11.414130;11.442999;11.230152;11.097559;11.034001;11.103701;10.835751;10.503766;10.563286;10.400197;10.181903;9.575372;9.270371;9.499263;9.098048;8.801983;8.446197;8.026776;7.855440;7.700469;7.704944;7.234295;7.140381;6.895956;6.253777;6.225301;6.065304;5.346364;5.576518;4.137485;4.857126;3.446225;2.576152;3.027352;-0.753693;5.249792;4.997589;5.017094;-1.555899;1.949239;0.562385;1.596430;1.991547;2.479567;2.382462;2.319671;2.761552;2.909113;3.130614;3.379318;3.430543;3.722467;3.976757;4.178110;4.157413;4.151937;4.321570;4.304658;4.487691;4.501186;4.200045;5.094120;5.097213;5.140042;5.195679;2.835414;2.687409;2.288401;2.225397;2.161745;2.011072;1.888051;1.373127;1.252215;-0.325428;-0.359980;0.302800;0.773214;1.543475;1.489012;1.563939;1.318419;1.483787;1.327594;1.400030;1.400734;1.513655;1.541170;1.535163;1.662354;1.429620;1.636293;1.286095;
-9.141087;-0.561394;-0.381597;1.809067;5.513065;5.726744;5.532822;5.726903;5.623611;5.642762;6.053020;5.737816;5.777851;5.908941;5.836856;5.944787;7.406600;5.679817;8.494670;9.901377;9.401270;9.902129;9.846921;10.154116;9.880714;10.198825;10.025087;10.114411;10.128243;11.785303;14.024762;14.070639;14.085678;14.230246;14.082437;14.165411;14.168046;14.164660;14.205992;14.290478;14.222627;14.533954;14.395229;14.355061;14.347118;14.602998;14.431914;14.451804;14.553772;14.551628;14.644659;14.650439;14.554047;14.397322;14.275314;15.760640;17.778621;17.801500;17.879670;17.976757;18.355505;18.910039;18.992401;19.109139;19.163487;19.394183;19.537815;19.699581;19.718043;19.799258;19.643714;20.215304;19.874790;19.767660;19.845108;19.852206;19.989661;20.033278;19.994972;19.997472;19.996670;20.050871;20.035114;20.116791;20.026168;20.025846;20.595634;20.044799;20.156957;20.137084;20.247810;20.203544;19.924970;19.078883;15.621219;15.967010;20.579866;21.377329;21.657105;22.316596;22.524472;22.327760;22.344500;22.572797;22.469613;22.469613;22.636126;23.741896;23.649976;22.190393;20.715167;21.067486;19.215933;18.172123;17.607936;17.112461;15.750886;14.166725;13.621726;12.708195;12.427548;12.185696;25.600857;25.962505;26.204727;26.199949;26.164731;26.184698;26.177249;26.204961;26.224073;26.317388;26.510100;26.415363;23.264760;22.996725;20.703682;17.867882;17.757918;18.005877;18.030561;18.189746;18.394877;18.621871;19.224544;19.221335;19.296140;19.096907;19.037823;18.990437;18.952742;18.851682;17.278971;17.334394;17.266259;15.726699;13.760390;11.895064;11.895431;10.985679;11.673629;11.817850;11.873895;11.555273;11.556259;11.500780;11.364393;11.158856;11.031587;10.820124;10.627374;10.444011;10.127387;9.940435;10.006485;9.322431;9.182730;8.868834;8.733893;8.711622;8.678018;8.698822;7.907140;7.613105;7.791063;7.021591;6.755447;6.798035;5.995649;5.702460;5.113346;4.897360;3.844817;3.768299;3.176078;2.883679;2.299266;3.251306;5.238382;5.507458;5.169766;2.233900;1.151713;0.788664;2.191677;2.012674;2.512987;2.397145;3.411322;2.798028;3.307169;3.286039;3.540459;3.615653;3.627480;3.971330;4.009434;4.337255;4.278960;4.582482;4.398785;4.431035;5.266661;4.992927;5.101594;5.164209;5.195679;2.878650;2.591638;2.539473;2.402721;2.263138;2.225397;2.094093;1.981486;1.645755;1.373127;0.496969;0.398765;0.937419;1.545391;1.517548;1.534406;1.548922;1.571411;1.503173;1.433798;1.546863;1.739557;1.824109;1.624098;1.549874;1.547223;1.501263;1.473598;1.364021;
-9.144913;-9.000381;-8.868142;2.975199;5.672413;5.839563;5.663105;5.708083;6.003983;5.714011;5.737481;5.745847;5.926446;5.933278;6.196222;5.914269;6.104137;7.440384;6.037154;9.571929;9.601016;9.743123;9.887813;10.069717;10.183365;10.269270;10.110878;10.151509;10.400390;11.658635;14.039801;11.958316;12.421917;14.212003;14.212331;14.334197;14.190860;14.393824;14.389711;14.311274;14.301587;14.282261;14.440580;14.417111;14.477158;14.433183;14.558948;14.682535;14.557520;14.733434;14.661359;14.683750;14.947507;14.930613;14.377898;16.452924;17.137682;17.846119;17.911182;18.355505;18.498086;18.910039;18.996995;18.995275;19.394183;19.751095;19.715722;19.729266;19.719024;19.733770;19.733224;19.948310;19.898705;20.087966;19.923057;20.196497;19.998178;19.986002;19.996936;20.025859;20.115416;20.103656;20.091810;20.095186;20.087028;20.269596;20.232047;20.047652;20.181939;20.187929;20.226907;20.238960;20.254872;19.282975;18.916018;16.182712;20.750630;21.097067;22.443821;22.364349;22.410864;22.565655;22.421296;22.486441;22.530921;22.503872;22.670073;22.842098;21.181459;22.598300;20.091424;20.319085;19.897690;18.462608;18.290120;17.112461;14.877571;14.690869;12.708195;12.641901;12.669390;12.858618;25.456144;26.246790;26.226676;26.229240;26.276338;26.308062;26.367193;26.347124;26.444632;26.541738;26.491354;26.558317;24.077283;23.001431;19.779497;18.770598;19.026244;18.405482;18.397346;18.471671;18.786654;19.421022;19.337673;19.248179;19.260048;19.275132;19.205488;19.198474;19.175671;17.420948;17.420947;16.254844;15.726699;14.127675;11.947611;11.974952;11.262497;12.254401;11.845221;11.846523;11.911449;11.686403;11.823565;11.575150;11.543680;11.504002;11.188484;10.893171;11.042253;10.778286;10.532827;10.164993;9.711098;10.188701;9.164916;8.850254;8.730872;8.650509;8.710631;8.141663;8.002541;7.489979;8.060629;8.501837;7.198533;6.962378;6.681910;6.423336;5.971050;5.130817;5.214124;5.586970;3.258213;3.112949;2.974696;2.618989;5.415770;5.488460;5.202250;2.112389;2.219511;2.051156;2.654882;2.447195;2.781357;2.781720;3.339977;3.693599;3.241929;3.543334;3.568761;3.539727;3.621802;4.008938;4.346511;4.516987;4.561891;4.723377;5.048643;4.665521;4.714186;4.788910;5.151871;3.391883;2.961489;2.790444;2.456925;2.415870;2.400118;2.299968;2.181418;2.134986;1.852761;1.885146;1.896837;1.043709;1.126457;1.756233;1.743537;1.613620;1.600658;1.948549;1.928486;1.660256;1.824932;1.961045;1.671056;1.667823;1.717452;1.732738;1.716848;1.655964;1.887899;1.544236;
-9.131148;-0.438460;-0.414876;3.157791;5.662410;5.787770;5.766668;5.874903;5.742762;5.858463;5.996440;5.117941;5.997117;5.955509;6.313162;6.182045;6.053557;8.746211;6.077869;9.861729;9.835654;10.110574;9.075401;10.142384;10.551672;10.257473;10.471634;10.427393;10.688508;12.334001;11.765504;14.009723;12.265709;12.421917;14.256811;14.381181;14.319699;14.320795;14.373457;14.327329;14.538437;14.437380;14.453805;14.464847;14.446465;14.504850;14.615520;14.617210;14.752786;14.693091;14.825555;14.765973;14.945476;15.162502;15.202815;14.651463;16.893972;17.900206;18.056951;18.076122;18.568121;18.599242;18.625555;19.009892;19.854067;19.869907;19.796608;19.730703;19.963787;19.915849;20.194356;20.005512;20.259733;20.106320;20.123272;20.048073;20.011001;20.142011;20.152675;20.188548;20.172535;20.271896;20.186859;20.226698;20.159967;20.157264;20.163856;20.498487;20.277342;20.279574;20.235915;20.324494;20.295281;20.302741;19.206440;16.666219;20.918560;21.144413;22.657938;22.485691;22.467658;22.561864;22.531144;22.557342;22.759766;22.575836;22.709797;22.817234;25.792237;21.796310;22.219690;21.384145;20.253827;19.937279;18.290120;16.723501;14.954560;14.519002;12.915137;12.937231;12.536880;25.877638;25.868672;26.333414;26.274336;26.310845;26.452921;26.378915;26.335402;26.461332;26.550620;26.662479;26.560322;26.560381;26.498545;23.132081;19.807888;19.864453;19.784592;19.793369;18.951438;18.786654;19.467510;19.419477;19.435475;19.348494;19.263879;19.237787;19.194789;19.142161;17.450884;17.749819;17.421060;15.401207;11.926125;11.912546;11.968017;11.888856;12.078879;12.080890;11.957803;11.978352;12.283002;11.931920;11.777396;11.594681;11.587586;11.434588;11.239039;10.930171;10.794313;10.616078;10.407774;10.128220;9.771309;9.653700;9.310429;9.667961;9.176875;8.873661;9.014706;8.376209;8.139902;8.494915;7.497689;7.400583;7.176590;6.716817;6.544963;6.125803;5.988342;5.363761;4.671024;4.940220;4.372983;3.359975;3.620754;3.626526;3.160214;4.196393;3.135388;2.355839;3.553535;2.218490;2.852717;2.763909;3.787825;3.472522;3.299739;3.433610;3.298965;3.773495;3.702366;3.659011;4.025478;3.889526;4.056164;4.761785;4.602986;5.092385;4.703447;5.154442;5.350714;5.120037;3.312882;3.393820;3.392425;2.961489;2.778707;2.444321;2.372271;2.314173;2.246388;1.852761;1.913029;1.955033;1.892134;1.870749;1.792410;1.708832;1.775799;1.035532;2.048250;1.939193;1.995346;1.925393;1.838226;0.864378;1.852551;1.864236;1.735234;1.705346;1.678752;1.672023;1.610743;1.562950;
-9.307910;-0.700515;5.894000;3.367561;5.810609;5.969832;5.780313;5.779635;5.900331;5.938969;5.999463;5.932173;5.781442;6.276901;5.325802;6.384272;6.727040;6.088300;8.779994;9.878429;10.375890;10.020222;10.484438;10.459167;10.422354;10.389609;10.981565;10.468163;11.013918;11.449218;12.250920;12.465299;12.325974;12.492644;14.488697;14.375258;14.493449;14.472132;14.436644;14.483653;14.447102;14.444084;14.448070;14.482832;14.476757;14.551800;14.583915;14.637559;14.716669;14.938631;14.875125;14.851420;15.211568;15.093456;15.259191;15.398983;14.892491;17.960469;18.029108;18.166659;18.124127;18.708848;18.782392;18.877491;19.969191;18.934017;19.757296;19.236439;20.160282;20.088389;20.069481;20.056890;20.301901;20.188507;20.254558;20.287254;20.235143;20.162941;20.137707;20.150341;20.169648;20.197968;20.221396;20.217812;20.459310;20.355496;20.348038;20.317131;20.303858;20.303481;20.279574;20.456722;20.339240;20.375622;20.212625;16.795623;21.267639;22.505687;22.570612;22.570249;22.687004;22.611207;21.320077;22.592852;22.647551;22.686203;22.720177;22.812541;22.811430;22.676894;21.970638;21.957943;21.384145;20.253827;17.857508;15.492644;13.961510;14.456413;12.973855;12.657944;12.657944;25.365162;26.326091;26.336182;26.336431;26.466516;26.438586;26.454887;26.491738;26.606190;26.641738;26.601048;26.590891;24.224374;23.619920;23.190293;19.792553;19.800579;19.832228;19.767955;19.795791;19.719550;19.691117;19.447165;19.419861;19.406210;19.421654;19.335442;19.335148;17.730133;17.475628;17.421144;17.421080;16.737506;15.111891;12.182510;12.189961;12.309360;12.339214;12.264092;12.730975;12.243901;12.201831;12.029525;12.477821;11.762459;11.584557;11.517216;11.667189;11.417879;10.863354;10.547943;10.221327;9.962836;9.776555;9.661794;9.196564;9.278916;9.088815;8.859822;8.698225;8.698446;8.475669;8.086030;7.930443;7.679832;7.994510;6.981686;7.087849;6.452874;6.083471;5.908203;4.881416;4.803668;4.330609;5.495820;3.348557;3.908634;3.288058;3.018440;3.009353;3.749670;3.020908;2.808585;2.775509;3.997940;3.104992;3.316618;3.725604;3.417558;3.622656;3.884385;3.774109;3.852966;3.955814;3.826665;3.915917;4.340910;4.972061;5.489002;5.214911;5.036495;5.663310;3.812103;3.723611;3.349696;3.393825;3.396951;2.670894;2.407302;2.064507;2.028891;2.012565;1.955296;1.957039;1.938470;1.900602;1.935180;1.869862;1.815264;2.058590;2.015174;1.989083;1.194465;1.987890;2.004506;2.092701;1.878121;1.895745;1.888982;1.895076;1.873427;1.866288;1.757808;1.789643;1.820081;
-9.266243;-1.053210;3.397751;5.931448;5.844073;5.830226;5.850190;5.990728;4.823053;5.972168;6.005978;6.118342;5.725177;6.447891;6.302401;6.568344;6.608889;6.189650;8.819736;10.245660;10.297764;10.250692;10.292570;10.403734;10.573026;10.891946;10.654089;10.719561;11.394981;12.015668;11.868123;12.179387;12.213583;14.457822;14.408698;14.487825;14.537700;14.450073;14.506851;14.446364;14.513028;14.468015;14.790088;14.623830;14.526585;14.725009;14.651561;14.767368;14.720169;14.873376;14.871758;15.108544;15.004509;15.133144;15.234733;15.616122;15.605869;17.082525;17.997711;18.088118;18.194212;18.573635;18.703334;19.095055;19.086365;19.969190;19.969190;19.306114;20.165858;20.112029;20.335794;20.212508;20.234586;20.314214;20.270174;20.451975;20.332021;20.188503;20.279110;20.278029;20.281875;20.283593;20.251241;20.361995;20.353393;20.353374;20.465455;20.368432;20.430523;20.383029;20.371018;20.534725;20.392858;20.471713;20.389786;17.625754;21.501289;21.308360;22.607462;22.584122;22.619340;22.583624;22.815145;22.693913;22.701569;22.668480;22.768693;22.761393;23.583092;22.512404;22.206994;24.123445;22.449042;22.228208;19.792050;16.053219;14.053439;16.919589;17.635194;19.013757;25.458938;25.517669;26.393747;26.418881;26.551038;26.482301;26.454887;26.491738;26.617681;26.765623;26.670155;26.667885;26.663477;26.715642;25.149417;23.616745;19.885946;19.826926;19.794275;19.773195;19.686473;19.688743;19.591337;19.679706;19.587441;19.490170;19.414995;19.307297;19.230576;17.808709;17.440887;17.421106;17.421117;17.421181;16.088581;12.271012;12.372906;12.444177;12.671147;12.464499;12.338272;12.289989;12.377659;12.056999;12.204601;12.161546;11.965763;11.532881;11.422372;11.075145;10.583780;10.613808;10.190495;10.267690;9.985389;9.575993;9.901877;9.271540;9.207674;9.087340;8.855124;8.568730;8.456149;8.199382;7.886218;7.780530;7.743318;7.148450;7.035517;6.825767;5.951295;6.041710;5.082911;5.040151;4.301062;5.013425;4.030222;3.663733;3.605718;4.259729;3.390927;3.115820;3.240939;3.765145;3.071204;3.355980;4.189479;3.557211;3.569211;3.608867;3.782018;4.219118;3.872052;4.286678;4.138406;4.045716;4.288433;4.027482;5.070058;5.231391;5.164291;6.937201;5.818499;5.511240;3.289486;3.396542;3.400689;3.396784;2.919622;2.452444;2.014973;2.036297;2.016286;2.017803;1.997801;1.963595;1.919339;2.019438;2.019438;2.080281;2.052650;2.086811;2.132126;2.126035;2.210796;2.042771;2.026550;1.980236;1.932614;1.895272;1.885430;1.860427;1.852570;1.839216;1.839761;1.822024;
-9.191243;-9.141243;1.137137;5.881804;5.879837;6.007439;5.913795;5.916520;5.943299;4.823053;6.067504;6.298980;6.371291;4.996816;6.527327;6.749428;6.844099;7.229274;6.750639;9.466307;9.959784;10.430280;9.392827;7.982375;9.655708;11.216360;11.011234;11.196871;11.188433;11.354180;11.875962;12.179387;12.938397;14.478484;14.472862;14.464446;14.520471;14.563331;14.538718;14.684080;14.562772;14.652438;14.592686;14.540717;14.807329;14.703971;14.641317;14.796954;14.908914;14.901595;14.873376;14.966873;14.971437;15.203869;15.255881;15.657539;15.616122;16.962091;16.674194;18.057764;18.177244;18.393423;18.593449;19.016019;18.866075;19.311058;19.269859;19.286572;20.175853;20.401106;19.448678;20.371627;20.335791;20.388667;20.424631;20.375223;20.405625;20.480330;20.323670;20.279110;20.275188;20.338768;20.333344;20.334731;20.396559;20.377058;20.411104;20.445560;20.603805;20.450800;20.418588;20.445608;20.461259;20.469884;20.500881;19.161094;21.670228;22.715476;22.684445;22.649658;22.708834;22.736831;22.754454;22.763876;22.693913;22.751907;22.727164;22.779274;22.794495;23.577673;22.300426;22.480890;22.468242;21.982965;21.657728;16.315087;14.794531;22.709889;24.969998;26.233917;25.276377;26.419686;26.418881;26.431845;26.470818;26.484705;26.726768;26.617681;26.590987;26.807095;26.715430;26.716150;26.680640;25.433331;23.616745;23.161759;19.886789;19.860666;19.835540;19.920318;19.739715;19.823156;19.571982;19.614639;19.558592;19.452123;19.441776;19.563416;19.420187;19.230576;17.458721;17.421276;17.421181;17.026917;16.469681;12.528599;12.639326;12.602599;12.645749;12.688755;12.611878;13.007564;12.335466;12.387897;12.169995;12.074278;12.103046;11.616133;11.325798;11.265872;10.789681;11.164497;10.098109;10.077334;9.967581;9.915210;9.680960;9.795070;9.441209;9.220866;9.332557;9.118321;8.842346;8.667026;8.868969;7.805096;7.906002;7.534921;6.978102;7.112968;6.041710;5.845643;5.618119;4.834946;4.559064;4.572826;4.418048;4.877199;3.954120;3.595856;4.221708;3.749587;3.410930;4.064494;3.433893;3.620760;3.559893;3.480250;3.778017;4.568830;4.159563;4.143788;4.324657;4.360089;4.314326;4.250351;4.233180;4.018297;3.892415;6.438847;6.130447;5.970591;6.109421;3.363200;3.336367;3.397478;3.399703;3.045173;2.931359;2.015896;2.015023;2.040901;2.005008;1.992815;1.979867;2.035950;2.041350;2.116353;2.114794;2.169804;2.175105;2.151263;2.240909;2.080472;2.127580;2.052120;2.084985;2.055187;2.016637;2.055765;2.006652;1.909438;1.945674;2.266725;1.909866;1.828328;
0.184936;-0.833917;-0.116629;5.936542;5.904333;5.934382;5.969084;6.021096;6.033582;6.019684;5.131863;6.209169;6.301440;6.426272;6.674448;6.673258;7.254188;7.554236;7.431186;10.307044;10.572631;10.710613;10.995985;9.392827;11.079618;11.037888;11.098685;11.222960;11.243071;11.608946;12.001866;12.225389;12.917652;13.105895;14.506863;14.587372;14.546431;14.649900;14.579695;14.565702;14.602545;14.653682;14.688056;14.643354;14.757898;14.711587;14.702102;14.814507;14.826091;14.907612;14.933718;14.989431;15.402415;15.128482;15.375431;15.367961;15.706136;16.035479;16.528555;17.659667;18.068042;18.199019;18.393423;18.593449;19.016019;19.044114;19.071122;19.526229;20.296850;20.318674;20.327250;20.682747;20.418644;20.404590;20.604383;20.542860;20.445892;20.636548;20.481311;20.323670;20.442869;20.374576;20.370316;20.452536;20.399877;20.553681;20.516995;20.557281;20.544472;20.548808;20.482748;20.516783;20.650520;20.502408;20.527504;20.512432;21.957574;22.698743;21.330736;22.773348;22.709301;22.774062;22.835765;22.849142;22.810256;22.738719;22.716904;22.748106;22.836138;22.966288;23.470231;23.476566;24.448306;22.437984;23.122563;22.158429;17.182461;22.838613;25.903358;26.285386;26.465380;26.437549;26.449536;26.482543;26.700264;26.592261;26.566671;26.566388;26.633746;26.806313;26.973709;26.765392;25.662366;23.656679;25.433331;21.934229;19.912069;19.918775;19.865884;19.831714;19.781041;19.736536;19.855218;19.670958;19.670958;19.564381;19.662953;19.600914;19.593211;19.428339;17.483633;17.421418;16.963181;16.893825;12.585068;12.627449;12.748398;12.746705;12.989561;12.643635;12.960186;12.709982;12.531074;12.450901;12.313162;12.163116;12.041625;11.626012;11.086883;11.149023;10.641352;10.659161;11.008347;10.014765;10.122792;9.736900;9.852716;9.606787;9.318625;9.336437;9.083244;8.864540;8.754389;8.470960;8.254938;7.980363;7.743761;7.713815;7.132612;7.214340;5.845643;5.613128;5.430213;5.727659;5.020284;5.008542;4.440902;4.867425;4.117250;3.890480;3.893713;4.615645;3.748343;3.609420;3.790565;4.383011;3.910657;4.047635;4.204546;4.007134;4.522990;4.258649;4.277917;4.625201;4.327216;4.457741;4.387750;4.978736;4.420857;5.767525;6.166903;6.271555;6.850201;6.538791;3.377494;3.408635;3.407523;3.403179;2.863163;2.015776;2.015107;2.015085;2.010994;2.017870;2.035950;2.087974;2.229368;2.268421;2.156844;2.175105;2.212733;2.212724;2.196698;2.158096;2.190027;2.088787;2.080414;2.103311;2.040783;2.052412;2.009036;2.063918;2.285977;2.200122;2.265529;1.920349;
3.624929;3.626197;2.041421;5.275350;5.959670;4.929898;6.016990;6.042794;6.054013;6.050817;6.113485;6.123232;6.268396;6.411542;6.899645;6.890131;7.051510;7.160270;7.297962;8.020992;10.307044;10.897996;10.871382;10.997108;11.257830;11.147295;11.331770;11.252628;11.279467;11.399543;11.608946;12.155020;12.313440;13.162895;13.179747;14.609729;14.594065;14.682006;14.642084;14.846546;14.687683;14.714157;14.738738;14.728615;14.784085;14.799032;14.884983;14.820392;14.879560;14.890331;15.109097;15.047471;15.174942;15.288770;15.304207;15.446003;16.231047;15.688667;16.035479;16.528555;18.152772;18.259182;18.298988;18.569014;18.617522;19.125639;19.071652;19.526229;19.549768;20.327176;20.520899;20.576268;20.440598;20.688732;20.574286;20.600355;20.546250;20.542009;20.560919;20.570729;20.466942;20.442869;20.494103;20.464825;20.474696;20.552070;20.571510;20.551011;20.549302;20.599327;20.551662;20.726437;20.552496;20.590213;20.616497;20.522068;21.893431;21.966039;22.755018;22.773036;22.964104;22.843840;22.840089;22.763284;22.775591;22.776499;22.776499;22.831821;23.226523;23.171264;23.791311;23.220035;23.645706;23.121231;23.845012;23.919861;23.558843;25.903358;26.214035;25.314409;26.488118;26.463640;26.482543;26.498131;26.614591;26.671548;26.771424;26.720939;26.577797;26.944325;26.843975;26.845073;26.872469;25.610042;25.142142;24.059358;19.987131;19.975149;19.917799;19.896781;19.910190;19.795518;19.769845;19.718213;19.673689;19.717851;19.799124;19.758022;19.763728;19.637352;17.481186;17.421568;17.421487;17.356495;12.897239;12.721077;12.725602;13.010212;13.008022;12.792292;12.937356;12.823689;13.105100;12.424608;12.497934;12.205664;11.551886;11.454728;11.149023;10.899210;10.725325;10.536465;10.422574;10.383136;10.238454;10.521398;10.462748;9.864627;10.422384;9.354785;9.611802;9.601150;8.931010;8.720628;9.124795;8.115287;8.406853;8.322276;7.178165;6.840804;6.694886;5.802410;5.491348;5.341904;5.142001;5.524320;4.652977;4.795347;4.655557;4.554893;3.957069;4.222831;4.335685;3.966695;4.349983;4.117700;4.192857;4.319142;4.250487;4.445845;4.337010;4.523370;4.740291;4.450585;4.516532;4.520540;4.497609;5.105699;6.554140;6.464762;6.838225;7.016519;6.828731;6.563224;4.551158;3.967383;3.409363;3.417180;2.995569;2.997256;2.015029;2.015073;2.015021;2.081535;2.112252;2.236922;2.241670;2.231051;2.252752;2.274089;2.255478;2.237574;2.270428;2.296102;2.233872;2.301142;2.138607;2.169399;2.089583;2.188578;2.083614;2.540353;2.567125;2.209299;2.335591;2.079537;
